mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.052811622619628906,0.0028861753453095643,0.04134718577067057,0.00046321248334712525,balanced,2,15,8,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 15, 'model__min_samples_split': 8}",0.6682641107561236,0.6443024494142705,0.7438764643237487,0.6854810081647141,0.04243475209920674,18,0.686784234230143,0.6632052989191499,0.7546953240671119,0.7015616190721351,0.03878474358533202,18,0.7921643094115592,0.7823955241254874,0.7824350659259055,0.7856649664876508,0.004595757806239353,14
0.06743971506754558,0.004317563542076948,0.04205671946207682,0.001192977995248073,balanced,8,15,4,"{'model__class_weight': 'balanced', 'model__max_depth': 8, 'model__min_samples_leaf': 15, 'model__min_samples_split': 4}",0.7071352502662407,0.7358892438764644,0.7385516506922257,0.7271920482783103,0.014223887475789255,14,0.7235699543484169,0.7491232533781867,0.7517340207415519,0.7414757428227184,0.0127060870509959,14,0.8063442174495082,0.812732815319248,0.821137561562574,0.81340486477711,0.006058024725780613,8
0.06805952390034993,0.001338884534263339,0.04007124900817871,0.0005913346978733209,balanced,17,4,19,"{'model__class_weight': 'balanced', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 19}",0.7294994675186368,0.7135250266240681,0.7209797657082002,0.721334753283635,0.006526367167500964,17,0.7425772034802155,0.727633800409658,0.7332080188298113,0.7344730075732283,0.006165845236624939,17,0.7797297887200977,0.7720323322274605,0.7722108466388905,0.7746576558621495,0.003587279902217447,18
0.05707502365112305,0.0023759310953031377,0.040888706843058266,0.0006293503981129869,balanced,4,2,7,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 2, 'model__min_samples_split': 7}",0.7428115015974441,0.7018104366347178,0.7577209797657082,0.73411430599929,0.023639347378964,12,0.755334116804128,0.7191798184464365,0.769304127976337,0.7479393544089672,0.021120661047466932,12,0.8219261102380536,0.8251353239043129,0.8216004162058708,0.8228872834494124,0.0015951559099978646,3
0.058788140614827476,0.004457002968665741,0.036795854568481445,0.00209056425304727,balanced,10,4,19,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 19}",0.724174653887114,0.7236421725239617,0.7215122470713525,0.7231096911608094,0.0011502912137749165,15,0.7381651509468055,0.7372221641909336,0.7354403093509438,0.7369425414962277,0.0011298472077174498,15,0.7828153192480065,0.781772743146499,0.7870984899458089,0.7838955174467716,0.0023044906673783845,17
0.06291524569193523,0.004151945643913396,0.03890085220336914,0.004300959740546603,balanced,12,2,11,"{'model__class_weight': 'balanced', 'model__max_depth': 12, 'model__min_samples_leaf': 2, 'model__min_samples_split': 11}",0.7300319488817891,0.7188498402555911,0.7167199148029819,0.7218672346467874,0.005838439546822325,16,0.7425935423855448,0.7319672047981216,0.7298856053174289,0.7348154508336985,0.005565207108526018,16,0.7570630347476863,0.752405273266981,0.7540403504616193,0.7545028861587623,0.0019294455086257452,19
0.05554795265197754,0.0009245513653624048,0.03917360305786133,0.0022157013302259955,balanced,4,14,17,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 14, 'model__min_samples_split': 17}",0.7428115015974441,0.7018104366347178,0.7577209797657082,0.73411430599929,0.023639347378964,12,0.755334116804128,0.7191798184464365,0.769304127976337,0.7479393544089672,0.021120661047466932,12,0.8219261102380536,0.8251353239043129,0.8216004162058708,0.8228872834494124,0.0015951559099978646,3
0.05303621292114258,0.002229640591730366,0.03494016329447428,0.00332807547674833,,8,14,9,"{'model__class_weight': None, 'model__max_depth': 8, 'model__min_samples_leaf': 14, 'model__min_samples_split': 9}",0.7880724174653887,0.7864749733759319,0.7981895633652822,0.7909123180688676,0.005186950371388882,2,0.7810769610181894,0.7834542019676147,0.7875187030729757,0.7840166220195933,0.0026597302383576794,2,0.809733135440312,0.811161311914324,0.8144381584052804,0.8117775352533054,0.001969620721162538,9
0.05891577402750651,0.0023554722874422644,0.0312809149424235,0.0022050435133962455,,16,13,19,"{'model__class_weight': None, 'model__max_depth': 16, 'model__min_samples_leaf': 13, 'model__min_samples_split': 19}",0.7779552715654952,0.775825346112886,0.7678381256656017,0.7738729144479942,0.004354932249338021,7,0.7685301610477983,0.7703980189672188,0.7595937122720507,0.7661739640956893,0.004715012113710785,7,0.7964590245038123,0.8015773237879052,0.8036747897535463,0.8005703793484212,0.0030306511800791704,10
0.05432534217834473,0.005393509189170337,0.030515352884928387,0.0018350771046265577,,13,9,16,"{'model__class_weight': None, 'model__max_depth': 13, 'model__min_samples_leaf': 9, 'model__min_samples_split': 16}",0.7673056443024494,0.7699680511182109,0.7694355697550586,0.7689030883919062,0.0011502912137749165,9,0.7574284901148388,0.7701151387052894,0.7619515075695552,0.7631650454632277,0.005249905953375398,9,0.7736474885047437,0.7870372795529945,0.7941372229593342,0.7849406636723574,0.008495259584737532,16
